cell,wave,scored_by,tau,record_id,slot,origin,parent_record_id,status,feasible,on_target,valid,converged,failure,pattern,feed,e_core,case_pair,p_feas,acq,exploit,margin,raw_epi,ao_min,ao_max,pred_f_r,act_f_r,pred_cbc_max,act_cbc_max,pred_f_q,act_f_q,pred_cyclen,act_cyclen,pred_ao_abs,act_ao_abs,pred_max_assembly_burnup,act_max_assembly_burnup,pred_max_pin_burnup,act_max_pin_burnup
alsearch_E1_E2_f117_minFE,0,20260721_105824,0.3,e4581cbc98dbf508ecccbe2204c762f097d2956c7ed313e98c5608b52f7504e0,exploit,local,4888de5ded779f32e4aafd7855a9d0aa643051ce58cbf8815a5d3711ce4209ee,converged,False,False,True,True,,F:E1:0|S:1:M:10:2|S:1:R:12:2|S:1:K:12:2|S:1:T:11:2|S:1:M:17:2|F:E1:0|F:E1:0|F:E2:0|S:1:M:10:1|F:E2:0|F:E2:0|F:E2:0|F:E2:0|S:1:L:15:2|S:1:N:10:2|F:E2:0|S:1:T:9:2|S:1:R:12:1|S:1:S:10:2|S:1:N:11:2|F:E2:0|F:E2:0|S:1:N:15:2|F:E1:0|S:1:R:9:2|F:E2:0|S:1:K:12:1|F:E2:0|S:1:R:14:2|S:1:K:15:2|S:1:T:12:2|S:1:M:11:2|F:E1:0|S:1:K:17:2|F:E2:0|S:1:T:11:1|S:1:S:13:2|S:1:P:14:2|S:1:P:15:2|S:1:N:14:2|S:1:T:10:2|F:E1:0|F:E1:0|S:1:M:17:1|F:E2:0|S:1:K:10:2|S:1:R:11:2|F:E1:0|F:E1:0|F:E2:0|S:1:M:16:2|F:E1:0|F:E1:0|F:E2:0|S:1:K:14:2|F:E1:0|F:E1:0|F:E2:0|F:E1:0|S:1:N:9:2|S:1:R:15:2|F:E1:0|S:1:L:10:2|S:1:R:13:2|F:E2:0|F:E1:0|S:1:S:9:2|F:E2:0,117,5.0,E1_E2,0.0022,0.0022,-1266812793.0662,-20.3167,12.2059,-0.0389,0.0101,1.7366,1.6875,1280.7342,1274.9,2.0073,2.0807,615.1336,616.656,0.0316,0.0389,63.1311,63.514,76.5988,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,bedb501b7b75711a34757d819568058472e2aa0e98432ec48e6dac6ab1afc997,exploit,local,3d83f3a0bc4692508df1fcc7f37854f0b8221709393f77c27c1088b12fab60d9,converged,False,False,True,True,,F:J1:0|S:1:L:14:2|F:J2:0|F:J1:0|S:1:M:12:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|F:J2:0|S:1:K:9:2|S:1:N:11:2|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:R:14:2|S:1:K:11:2|F:J2:0|F:J1:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|S:1:L:9:2|F:J2:0|F:J1:0|F:J1:0|F:J1:0|S:1:S:11:2|S:1:R:10:2|F:J1:0|S:1:K:14:2|S:1:L:16:2|S:1:N:15:2|F:J2:0|S:1:K:10:2|S:1:M:12:1|S:1:R:11:2|F:J2:0|S:1:K:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:M:9:2|F:J1:0|S:1:M:16:2|F:J1:0|F:J1:0|F:J1:0|S:1:P:13:2|S:1:T:11:2|F:J2:0|F:J2:0|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|S:1:S:12:2|S:1:P:9:2|S:1:L:13:2,117,5.1,J1_J2,0.5817,0.5817,-842930112.3335,-0.1379,18.5959,-0.0461,0.0162,1.5433,1.7116,1238.236,1212.45,1.9062,2.1377,623.187,615.85,0.0473,0.0461,64.9264,75.953,76.4977,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,75c6a7f5797ac02a9741dedf906c0e0cc731f38fcd002b434ee0b7b6c3f324b1,exploit,local,d1c5989f547b05a3638855115b390906abc58a1ce3069c0c4bc66967924090c5,converged,False,False,True,True,,F:J1:0|S:1:L:14:2|F:J2:0|F:J1:0|S:1:N:15:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|F:J2:0|S:1:K:9:2|S:1:K:11:2|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|F:J1:0|S:1:S:11:2|S:1:K:14:2|S:1:L:9:2|S:1:S:12:2|S:1:L:13:2|S:1:P:11:2|F:J2:0|S:1:K:10:2|S:1:N:15:1|S:1:R:10:2|F:J2:0|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:M:9:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|S:1:K:13:2|S:1:T:11:2|F:J1:0|F:J1:0|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|S:1:R:11:2|S:1:P:9:2|S:1:L:16:2,117,5.1,J1_J2,0.703,0.703,-842987963.0004,0.9158,15.3514,-0.0511,0.0194,1.5328,1.6612,1231.4451,1202.7,1.8901,2.104,622.3297,614.356,0.0488,0.0511,64.9805,76.289,76.9823,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,45cf47829911a7392db29704961130ee958a651c3b5810d7a2149d22c708f275,exploit,local,5f906269b6a27a1ccdd173a649e50612c75b9a2aecfd517b6a503ce017d83028,converged,False,False,True,True,,F:J1:0|S:1:L:14:2|F:J2:0|F:J1:0|S:1:L:9:2|F:J1:0|F:J1:0|S:1:N:15:2|S:1:M:12:2|S:1:L:14:1|F:J1:0|S:1:K:13:2|S:1:K:11:2|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|F:J1:0|S:1:S:11:2|S:1:K:9:2|F:J1:0|S:1:S:12:2|S:1:L:13:2|S:1:P:11:2|F:J2:0|S:1:M:9:2|S:1:L:9:1|S:1:R:11:2|F:J2:0|S:1:P:13:2|F:J1:0|F:J1:0|F:J1:0|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:K:10:2|F:J1:0|S:1:R:13:2|S:1:S:14:2|F:J1:0|F:J1:0|S:1:P:9:2|S:1:T:11:2|F:J2:0|F:J1:0|F:J2:0|F:J2:0|S:1:N:15:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|S:1:M:12:1|S:1:K:14:2|S:1:R:10:2|S:1:L:16:2,117,5.1,J1_J2,0.5609,0.5609,-842998030.8692,-0.3084,11.5224,-0.0535,0.0251,1.545,1.6565,1235.062,1198.49,1.9091,2.062,623.3036,615.293,0.0516,0.0535,65.5105,74.951,77.3998,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,95c162fb0e3eedaeff166de246c4149cf5df964150807708fba3755d173cd5ce,exploit,local,1cda6964a896c356e1d8de8e14b10ba88afbfca5f0aaa06f0483d9ea5610c31d,converged,False,False,True,True,,F:J2:0|S:1:L:14:2|F:J2:0|F:J1:0|S:1:L:9:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|F:J1:0|S:1:K:9:2|S:1:K:11:2|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:K:13:2|S:1:M:15:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|F:J1:0|S:1:S:11:2|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:L:13:2|S:1:P:11:2|F:J2:0|S:1:K:10:2|S:1:L:9:1|S:1:R:11:2|F:J2:0|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:M:9:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|S:1:N:14:2|S:1:T:11:2|F:J2:0|S:1:M:12:2|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|S:1:K:14:2|S:1:P:9:2|S:1:L:16:2,117,5.1,J1_J2,0.4173,0.4173,-845232260.2032,-1.474,23.5211,-0.0442,0.0172,1.5567,1.6823,1239.5622,1222.05,1.9244,2.1207,621.7266,614.052,0.0449,0.0442,64.8421,73.852,76.9359,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,a1d628e42502d499cb274967e9a2a95c107655e449d3c6bb15d016f322b14eb5,exploit,local,ab441c1209a06c2a0b39a0dfc2036d34b36283740a1c207bf8eb962c44b69512,converged,False,False,True,True,,F:J2:0|S:1:L:14:2|F:J2:0|S:1:S:14:2|S:1:M:12:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|F:J1:0|S:1:K:9:2|S:1:K:11:2|F:J2:0|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|S:1:L:9:2|F:J2:0|F:J1:0|F:J1:0|S:1:S:14:1|F:J1:0|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:L:13:2|S:1:N:15:2|F:J2:0|S:1:K:10:2|S:1:M:12:1|S:1:R:11:2|F:J2:0|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:11:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:K:12:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|S:1:K:13:2|S:1:T:11:2|F:J2:0|F:J2:0|F:J2:0|S:1:N:13:2|S:1:T:9:1|S:1:P:15:2|F:J1:0|F:J1:0|S:1:N:10:2|S:1:S:13:2|F:J1:0|S:1:K:14:2|S:1:P:9:2|S:1:L:16:2,117,5.1,J1_J2,0.3823,0.3823,-845964167.7525,-1.7654,21.6055,-0.047,0.0188,1.5596,1.6543,1255.7993,1216.78,1.9275,2.0829,624.6783,617.49,0.0456,0.047,65.9449,76.829,77.4221,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,948ce7bdd42b703af29f7e29a246df983bfe06204b6f0b954c9a4ee5d4363779,explore,local,7308baac35a2361cfd943233bd53072f56851d5fc293e23fea4a5360a1a3ed47,converged,False,False,True,True,,F:J1:0|S:1:L:14:2|F:J2:0|F:J2:0|S:1:M:12:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|S:1:M:16:2|S:1:K:9:2|S:1:K:11:2|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:N:13:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|S:1:L:16:2|F:J2:0|F:J1:0|F:J1:0|F:J2:0|S:1:S:11:2|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:L:13:2|S:1:M:17:2|F:J2:0|S:1:K:16:2|S:1:M:12:1|S:1:R:11:2|F:J2:0|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:M:9:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|S:1:K:13:2|S:1:T:11:2|F:J2:0|S:1:L:9:2|F:J2:0|F:J2:0|S:1:T:9:1|F:J1:0|F:J1:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|S:1:K:14:2|S:1:P:9:2|F:J1:0,117,5.1,J1_J2,0.2617,0.2617,-851154619.483,-2.8562,29.1341,-0.0433,0.0135,1.5705,1.6516,1263.0961,1235.59,1.9231,2.0878,622.2513,615.035,0.0413,0.0433,63.8839,77.067,75.6162,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,0a1a3a7814b1a18fc6eabae81f550b2c2543a246a315b9f5da54077257c2e5df,explore,local,d54c2cba962675be708b481101a05ea5a485647a221a68d963bb802de574bab0,converged,False,False,True,True,,F:J2:0|S:1:L:14:2|F:J2:0|F:J1:0|S:1:M:12:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|F:J1:0|S:1:K:9:2|S:1:K:13:2|S:1:N:11:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:R:10:2|F:J2:0|F:J2:0|S:1:K:11:2|S:1:M:15:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|F:J1:0|S:1:S:11:2|S:1:P:15:2|F:J1:0|S:1:S:12:2|S:1:L:13:2|S:1:P:11:2|F:J2:0|S:1:K:10:2|S:1:M:12:1|S:1:R:11:2|F:J2:0|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:M:9:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|S:1:N:14:2|S:1:T:11:2|F:J2:0|S:1:L:9:2|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|S:1:K:14:2|S:1:P:9:2|S:1:L:16:2,117,5.1,J1_J2,0.1829,0.1829,-857037996.0951,-3.7136,27.1397,-0.0453,0.0189,1.5791,1.6679,1238.6632,1221.77,1.9453,2.1104,620.5186,614.316,0.0452,0.0453,65.377,74.003,77.6353,
alsearch_J1_J2_f117_minFE,4,champion_wave_03,0.3,431d202bc2788a5bc4a4d9ea3cfa432ecc586c8a004d41a653c4a773c1f1ece4,control,elite,b3db8ac7288138969401d27459a236e540323e093be953348ea109e2a1313872,converged,False,False,True,True,,F:J1:0|S:1:M:12:2|S:1:K:13:2|F:J2:0|S:1:K:17:2|S:1:P:14:2|S:1:M:15:2|F:J1:0|F:J1:0|S:1:M:12:1|F:J2:0|S:1:L:16:2|F:J2:0|S:1:M:14:2|S:1:S:12:2|F:J1:0|S:1:M:9:2|F:J2:0|S:1:K:13:1|F:J1:0|S:1:S:14:2|S:1:K:10:2|S:1:S:9:2|S:1:N:15:2|F:J2:0|F:J1:0|S:1:R:13:2|F:J2:0|S:1:L:17:2|F:J1:0|F:J2:0|S:1:K:15:2|S:1:L:12:2|S:1:P:12:2|F:J2:0|F:J1:0|S:1:K:17:1|F:J2:0|S:1:R:15:2|S:1:T:9:2|S:1:K:16:2|S:1:R:10:2|F:J1:0|F:J1:0|S:1:P:14:1|F:J1:0|S:1:S:13:2|F:J1:0|S:1:T:12:2|F:J1:0|S:1:K:11:2|F:J2:0|S:1:M:15:1|F:J2:0|S:1:K:14:2|F:J1:0|F:J1:0|S:1:R:11:2|F:J1:0|F:J1:0|F:J2:0|S:1:M:16:2|F:J2:0|S:1:M:10:2|S:1:S:11:2|F:J1:0|F:J2:0|F:J1:0|S:1:T:10:2,117,5.1,J1_J2,0.0,0.0,-1937733142.1072,-33.082,13.7423,-0.0361,0.0202,1.8728,1.9911,1320.6514,1278.94,2.2796,2.5527,620.1479,612.352,0.0327,0.0361,62.7785,69.381,73.0128,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,4cc0d744aadaec684361a41960aad0b8a7991c3908398030cbca2c270a0e9a38,exploit,local,68194b272db5a9da3810a393f986a5a1bc8bca187b08725be03343d9ac66f457,converged,False,False,True,True,,F:J1:0|S:1:K:15:2|F:J2:0|S:1:K:10:2|S:1:M:12:2|F:J2:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:K:15:1|F:J2:0|S:1:L:14:2|F:J1:0|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|S:1:K:10:1|S:1:S:11:2|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:K:11:2|S:1:P:11:2|F:J2:0|F:J1:0|S:1:M:12:1|S:1:R:11:2|S:1:M:10:2|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J2:0|S:1:L:9:2|F:J2:0|S:1:T:12:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|F:J1:0|S:1:T:11:2|F:J2:0|S:1:K:17:2|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J1:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|F:J2:0|S:1:P:9:2|S:1:L:16:2,121,5.1,J1_J2,0.0763,0.0763,-883868954.7718,-5.408,38.197,-0.0402,0.014,1.596,1.6016,1271.6436,1287.14,2.0113,2.0202,636.2348,636.801,0.0434,0.0402,61.1417,60.017,71.0856,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,408afbc87d968368af88fb6ae137212187236882657293bb639b0fc3a6583ee8,exploit,local,fccb9b477a8652a86c552cfe9d9411ba6cee81e9b734eee145f4d585a553766b,converged,False,False,True,True,,F:J1:0|S:1:L:14:2|F:J2:0|S:1:K:17:2|S:1:M:12:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|F:J2:0|S:1:K:15:2|F:J1:0|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:15:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|S:1:K:17:1|S:1:M:10:2|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:K:11:2|S:1:P:11:2|F:J2:0|S:1:K:10:2|S:1:M:12:1|S:1:R:11:2|S:1:S:11:2|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|S:1:L:9:2|F:J2:0|S:1:N:15:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|F:J1:0|S:1:R:15:2|F:J2:0|F:J1:0|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:T:11:2|S:1:S:13:2|F:J1:0|F:J2:0|S:1:P:9:2|S:1:L:16:2,121,5.1,J1_J2,0.0776,0.0776,-884760721.2828,-5.3773,40.1708,-0.0451,0.0122,1.5957,1.6326,1287.5988,1287.36,2.0113,2.0406,638.6889,638.336,0.0455,0.0451,61.5326,60.333,71.5979,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,d72038b6a819ea040b04d3b358f2035f15735fd54fecc580a279be54f53cc230,exploit,local,42fe526bbdd00d3911c4fa42408d3cfdde037353430aad2c9c9e7987595d2a9a,converged,False,False,True,True,,F:J1:0|S:1:P:11:2|F:J1:0|F:J2:0|S:1:S:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J2:0|S:1:P:11:1|F:J2:0|S:1:K:11:2|S:1:L:13:2|S:1:L:9:2|S:1:R:9:2|S:1:M:15:2|S:1:N:14:2|S:1:P:9:2|F:J1:0|F:J2:0|S:1:K:10:2|F:J2:0|S:1:R:11:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|F:J2:0|S:1:M:9:2|S:1:M:11:2|F:J1:0|S:1:S:12:2|S:1:M:12:2|S:1:S:11:2|F:J1:0|F:J1:0|S:1:S:13:1|S:1:K:14:2|F:J1:0|S:1:P:13:2|S:1:P:15:2|F:J2:0|S:1:T:9:2|F:J2:0|F:J1:0|F:J1:0|F:J2:0|S:1:L:14:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J2:0|F:J1:0|S:1:N:15:2|S:1:T:11:2|F:J1:0|F:J2:0|F:J1:0|F:J2:0|S:1:S:14:1|S:1:L:16:2|F:J1:0|F:J1:0|S:1:R:15:2|F:J2:0|F:J2:0|S:1:M:16:2|S:1:T:12:2|S:1:P:16:2,121,5.1,J1_J2,0.0632,0.0632,-886493558.4516,-5.7221,29.9791,-0.0405,0.0057,1.5992,1.6688,1277.2409,1302.64,2.0239,2.0925,634.0917,631.801,0.0415,0.0405,62.7943,60.213,72.6744,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,163479a6e2b93f3a03f1344639a3d603af5652a895933f059523d0065866bca0,exploit,local,5fd97acb7cd42c27f4baabea907e75d69dfde9d0b1cf79b41c6c09952f5fe8f4,converged,False,False,True,True,,F:J1:0|S:1:K:11:2|F:J2:0|F:J2:0|F:J1:0|F:J2:0|F:J1:0|S:1:S:14:2|F:J2:0|S:1:K:11:1|F:J2:0|S:1:T:11:2|S:1:L:13:2|S:1:L:9:2|S:1:R:9:2|F:J2:0|S:1:N:14:2|S:1:P:9:2|F:J2:0|F:J2:0|S:1:K:10:2|S:1:M:15:2|S:1:R:11:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|F:J2:0|S:1:M:9:2|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:M:12:2|S:1:S:11:2|F:J1:0|S:1:S:13:2|F:J1:0|S:1:K:14:2|F:J1:0|S:1:P:13:2|S:1:P:15:2|F:J2:0|S:1:T:9:2|F:J2:0|F:J2:0|F:J1:0|F:J1:0|S:1:L:14:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|S:1:N:15:2|S:1:P:11:2|F:J1:0|F:J2:0|F:J2:0|F:J1:0|S:1:S:14:1|S:1:L:16:2|F:J1:0|F:J1:0|S:1:R:15:2|F:J2:0|F:J2:0|S:1:M:16:2|S:1:N:9:2|S:1:P:16:2,121,5.1,J1_J2,0.0489,0.0489,-892186030.8799,-6.1325,34.8279,-0.0465,0.0066,1.6033,1.6288,1277.2135,1277.85,2.0257,2.0138,636.1363,634.049,0.0413,0.0465,62.0901,60.801,71.7783,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,edbc9ff1cb5d728d20885cc646feaf57b39e1cf68a2b13100ded45294365cb46,exploit,local,c3be8df30eb4a6daa31a07e0fd554651716cda7fb5da46255e50e6e1ade14f0e,converged,False,False,True,True,,F:J1:0|S:1:L:14:2|F:J2:0|F:J1:0|S:1:M:12:2|F:J1:0|F:J1:0|S:1:T:9:2|F:J1:0|S:1:L:14:1|S:1:L:16:2|S:1:K:15:2|F:J1:0|S:1:P:15:2|S:1:R:9:2|F:J1:0|S:1:M:16:2|S:1:N:11:2|F:J2:0|F:J2:0|S:1:N:14:2|S:1:M:9:2|F:J2:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|F:J1:0|F:J1:0|S:1:R:10:2|F:J1:0|S:1:S:12:2|S:1:K:11:2|S:1:P:11:2|F:J2:0|S:1:K:12:2|S:1:M:12:1|S:1:R:11:2|S:1:M:10:2|S:1:P:13:2|F:J1:0|F:J1:0|S:1:S:14:2|F:J1:0|F:J1:0|S:1:L:9:2|F:J1:0|S:1:M:15:2|F:J1:0|S:1:R:14:2|F:J1:0|F:J1:0|F:J1:0|F:J1:0|S:1:T:11:2|F:J2:0|S:1:K:17:2|F:J2:0|F:J2:0|S:1:T:9:1|S:1:N:13:2|F:J2:0|F:J1:0|S:1:R:15:2|S:1:S:13:2|F:J1:0|F:J2:0|S:1:P:9:2|S:1:S:11:2,121,5.1,J1_J2,0.0476,0.0476,-893760386.4276,-6.1742,39.9679,-0.0428,0.0114,1.6037,1.7149,1298.2967,1317.49,2.0178,2.147,638.3076,638.173,0.0426,0.0428,61.8585,60.772,72.3492,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,3067a13833664a404bc0a0d145301f991d3d4d767bd41ab41c19828e7a537f50,explore,random,,error,False,False,False,False,non_finite_flux,F:J1:0|F:J1:0|F:J2:0|F:J2:0|F:J1:0|F:J1:0|S:1:K:10:2|S:1:K:15:2|F:J1:0|F:J1:0|F:J1:0|F:J2:0|S:1:M:13:2|F:J2:0|S:1:P:13:2|S:1:M:11:2|S:1:L:9:2|S:1:T:12:2|F:J2:0|F:J1:0|S:1:P:15:2|F:J2:0|S:1:M:14:2|S:1:T:9:2|S:1:N:9:2|F:J1:0|F:J1:0|F:J2:0|F:J2:0|S:1:M:16:2|S:1:T:11:2|S:1:L:14:2|F:J1:0|S:1:P:16:2|S:1:K:9:2|F:J1:0|F:J1:0|F:J1:0|S:1:K:11:2|F:J1:0|S:1:L:15:2|F:J1:0|F:J1:0|S:1:R:13:2|F:J1:0|S:1:N:14:2|F:J1:0|F:J1:0|F:J2:0|S:1:P:12:2|S:1:K:13:2|S:1:L:17:2|S:1:K:10:1|F:J1:0|F:J2:0|S:1:P:9:2|F:J1:0|F:J2:0|S:1:N:15:2|S:1:K:15:1|S:1:M:9:2|S:1:S:11:2|F:J2:0|S:1:K:12:2|F:J1:0|F:J1:0|S:1:L:10:2|F:J2:0|S:1:N:10:2,121,5.1,J1_J2,0.0,0.0,-22453472466.1986,-142.3975,62.5466,,,2.9086,,1354.9123,,4.1629,,621.6714,,0.0465,,67.1473,,78.6435,
alsearch_J1_J2_f121_minFE,0,20260721_105824,0.3,1cda6e6f9cd66bf7ddbd00d65dec94122e7d4541bce1fdad6409b0a2bfcb85ca,explore,elite,20b6983b56b59917c876e17aef2b9f45e93a55b657175b077912c6afbc94a5ef,converged,False,False,True,True,,F:J1:0|S:1:M:13:2|F:J1:0|F:J2:0|F:J1:0|S:1:R:15:2|S:1:M:17:2|S:1:R:11:2|S:1:L:9:2|S:1:M:13:1|F:J2:0|F:J1:0|S:1:R:14:2|S:1:N:15:2|F:J2:0|F:J1:0|F:J2:0|S:1:P:15:2|F:J1:0|F:J1:0|S:1:P:16:2|S:1:M:15:2|F:J2:0|F:J1:0|F:J1:0|F:J2:0|S:1:S:10:2|F:J2:0|S:1:N:13:2|F:J2:0|S:1:M:9:2|F:J2:0|S:1:R:12:2|F:J1:0|S:1:L:12:2|S:1:P:11:2|F:J1:0|S:1:P:10:2|S:1:K:10:2|F:J2:0|F:J1:0|F:J2:0|S:1:R:10:2|S:1:L:16:2|S:1:R:15:1|S:1:S:11:2|S:1:M:14:2|F:J1:0|F:J2:0|S:1:K:11:2|F:J1:0|S:1:N:14:2|S:1:M:17:1|S:1:N:11:2|S:1:N:12:2|F:J1:0|F:J1:0|F:J2:0|F:J2:0|S:1:R:11:1|S:1:P:13:2|F:J1:0|S:1:N:9:2|F:J2:0|F:J2:0|S:1:L:9:1|S:1:L:10:2|S:1:N:16:2|F:J2:0,121,5.1,J1_J2,0.0,0.0,-2994111547.0567,-46.074,60.453,-0.0438,0.0198,2.0027,2.1971,1287.988,1274.13,2.597,2.892,630.7125,632.878,0.0503,0.0438,64.2899,63.36,73.5333,
